-9.1221e-01,4.0614e-01,5.4139e-02
-9.4867e-01,2.9390e-01,-7.0759e-03
-9.3292e-01,3.4239e-01,5.4139e-02
-9.0151e-01,4.0138e-01,1.6178e-01
-9.1350e-01,3.7048e-01,1.4462e-01
-9.1280e-01,3.6663e-01,1.6178e-01
-9.1496e-01,3.7849e-01,1.0889e-01
-8.8025e-01,3.9191e-01,2.6753e-01
-9.0403e-01,3.3966e-01,2.3794e-01
-9.0063e-01,3.2919e-01,2.6753e-01
-8.4866e-01,3.7785e-01,3.7014e-01
-8.8942e-01,3.0074e-01,3.2556e-01
-8.8082e-01,2.7888e-01,3.7014e-01
-8.0713e-01,3.5936e-01,4.6841e-01
-8.8101e-01,2.3843e-01,3.9691e-01
-8.7635e-01,2.6861e-01,3.8627e-01
-7.5613e-01,3.3665e-01,5.6119e-01
-6.9627e-01,3.1000e-01,6.4739e-01
-6.2824e-01,2.7971e-01,7.2600e-01
-5.5285e-01,2.4615e-01,7.9609e-01
-4.7098e-01,2.0969e-01,8.5686e-01
-3.8359e-01,1.7078e-01,9.0758e-01
-2.9170e-01,1.2987e-01,9.4765e-01
-1.9639e-01,8.7436e-02,9.7662e-01
-1.7391e-01,1.2636e-01,-9.7662e-01
-2.5832e-01,1.8768e-01,-9.4765e-01
-3.3970e-01,2.4680e-01,-9.0758e-01
-4.1709e-01,3.0303e-01,-8.5686e-01
-4.8960e-01,3.5571e-01,-7.9609e-01
-5.5636e-01,4.0422e-01,-7.2600e-01
-6.1660e-01,4.4799e-01,-6.4739e-01
-6.6961e-01,4.8650e-01,-5.6119e-01
-7.1478e-01,5.1932e-01,-4.6841e-01
-7.5156e-01,5.4604e-01,-3.7014e-01
-7.7953e-01,5.6636e-01,-2.6753e-01
-7.9836e-01,5.8004e-01,-1.6178e-01
-8.0783e-01,5.8692e-01,-5.4139e-02
-8.0783e-01,5.8692e-01,5.4139e-02
-7.9836e-01,5.8004e-01,1.6178e-01
-7.7953e-01,5.6636e-01,2.6753e-01
-7.5156e-01,5.4604e-01,3.7014e-01
-7.1478e-01,5.1932e-01,4.6841e-01
-6.6961e-01,4.8650e-01,5.6119e-01
-6.1660e-01,4.4799e-01,6.4739e-01
-5.5636e-01,4.0422e-01,7.2600e-01
-4.8960e-01,3.5571e-01,7.9609e-01
-4.1709e-01,3.0303e-01,8.5686e-01
-3.3970e-01,2.4680e-01,9.0758e-01
-2.5832e-01,1.8768e-01,9.4765e-01
-1.7391e-01,1.2636e-01,9.7662e-01
-1.4384e-01,1.5975e-01,-9.7662e-01
-2.1365e-01,2.3729e-01,-9.4765e-01
-2.8096e-01,3.1204e-01,-9.0758e-01
-3.4497e-01,3.8313e-01,-8.5686e-01
-4.0569e-01,4.4072e-01,-7.9983e-01
-4.1139e-01,4.4257e-01,-7.9609e-01
-3.9383e-01,4.3686e-01,-8.0759e-01
-3.9349e-01,4.3701e-01,-8.0770e-01
-4.6891e-01,4.6487e-01,-7.4684e-01
-4.9325e-01,4.7431e-01,-7.2600e-01
-5.3122e-01,4.9214e-01,-6.8338e-01
-5.6328e-01,5.0721e-01,-6.4739e-01
-5.8874e-01,5.2215e-01,-6.0913e-01
-5.9725e-01,5.6688e-01,-5.6119e-01
-5.9948e-01,5.2846e-01,-5.9299e-01
-5.9118e-01,6.5658e-01,-4.6841e-01
-5.8180e-01,6.4616e-01,-4.9171e-01
-6.2161e-01,6.9036e-01,-3.7014e-01
-6.4474e-01,7.1606e-01,-2.6753e-01
-6.6032e-01,7.3336e-01,-1.6178e-01
-6.6815e-01,7.4205e-01,-5.4139e-02
-6.6815e-01,7.4205e-01,5.4139e-02
-6.6032e-01,7.3336e-01,1.6178e-01
-6.4474e-01,7.1606e-01,2.6753e-01
-6.2161e-01,6.9036e-01,3.7014e-01
-5.9118e-01,6.5658e-01,4.6841e-01
-5.5383e-01,6.1509e-01,5.6119e-01
-5.0999e-01,5.6640e-01,6.4739e-01
-4.6016e-01,5.1106e-01,7.2600e-01
-4.0494e-01,4.4973e-01,7.9609e-01
-3.4497e-01,3.8313e-01,8.5686e-01
-2.8096e-01,3.1204e-01,9.0758e-01
-2.1365e-01,2.3729e-01,9.4765e-01
-1.4384e-01,1.5975e-01,9.7662e-01
-1.0749e-01,1.8617e-01,-9.7662e-01
-1.5965e-01,2.7652e-01,-9.4765e-01
-2.0994e-01,3.6363e-01,-9.0758e-01
-2.5778e-01,4.4648e-01,-8.5686e-01
-3.1846e-01,4.7131e-01,-8.1885e-01
-2.8179e-01,4.8807e-01,-8.2430e-01
-5.7183e-01,6.7064e-01,-4.6841e-01
-5.5627e-01,6.9735e-01,-4.4132e-01
-4.6449e-01,8.0452e-01,-3.7014e-01
-4.8727e-01,7.7791e-01,-3.8781e-01
-5.2646e-01,7.4851e-01,-3.8945e-01
-4.6066e-01,7.9788e-01,-3.8670e-01
-4.8177e-01,8.3446e-01,-2.6753e-01
-4.9341e-01,8.5462e-01,-1.6178e-01
-4.9927e-01,8.6476e-01,-5.4139e-02
-4.9927e-01,8.6476e-01,5.4139e-02
-4.9341e-01,8.5462e-01,1.6178e-01
-4.8177e-01,8.3446e-01,2.6753e-01
-4.6449e-01,8.0452e-01,3.7014e-01
-4.4176e-01,7.6514e-01,4.6841e-01
-4.1384e-01,7.1680e-01,5.6119e-01
-3.8108e-01,6.6005e-01,6.4739e-01
-3.4385e-01,5.9557e-01,7.2600e-01
-3.0259e-01,5.2410e-01,7.9609e-01
-2.5778e-01,4.4648e-01,8.5686e-01
-2.0994e-01,3.6363e-01,9.0758e-01
-1.5965e-01,2.7652e-01,9.4765e-01
-1.0749e-01,1.8617e-01,9.7662e-01
-6.6430e-02,2.0445e-01,-9.7662e-01
-9.8670e-02,3.0367e-01,-9.4765e-01
-1.2975e-01,3.9934e-01,-9.0758e-01
-1.5931e-01,4.9032e-01,-8.5686e-01
-2.1888e-01,5.1743e-01,-8.2346e-01
-1.7481e-01,5.3800e-01,-8.2287e-01
-2.8707e-01,8.8351e-01,-3.7014e-01
-3.1986e-01,8.5842e-01,-3.9097e-01
-2.8394e-01,8.7386e-01,-3.9206e-01
-2.9775e-01,9.1639e-01,-2.6753e-01
-3.0495e-01,9.3853e-01,-1.6178e-01
-3.0856e-01,9.4966e-01,-5.4139e-02
-3.0856e-01,9.4966e-01,5.4139e-02
-3.0495e-01,9.3853e-01,1.6178e-01
-2.9775e-01,9.1639e-01,2.6753e-01
-2.8707e-01,8.8351e-01,3.7014e-01
-2.7302e-01,8.4027e-01,4.6841e-01
-2.5577e-01,7.8718e-01,5.6119e-01
-2.3552e-01,7.2486e-01,6.4739e-01
-2.1251e-01,6.5404e-01,7.2600e-01
-1.8701e-01,5.7555e-01,7.9609e-01
-1.5931e-01,4.9032e-01,8.5686e-01
-1.2975e-01,3.9934e-01,9.0758e-01
-9.8670e-02,3.0367e-01,9.4765e-01
-6.6430e-02,2.0445e-01,9.7662e-01
-2.2471e-02,2.1379e-01,-9.7662e-01
-3.3376e-02,3.1755e-01,-9.4765e-01
-4.3890e-02,4.1759e-01,-9.0758e-01
-5.3890e-02,5.1273e-01,-8.5686e-01
-1.1089e-01,5.6845e-01,-8.1162e-01
-9.9724e-02,5.9411e-01,-7.9609e-01
-6.3258e-02,6.0186e-01,-7.9609e-01
-7.0507e-02,6.7083e-01,-7.3718e-01
-9.2352e-02,8.7867e-01,-4.6841e-01
-1.4278e-01,8.5044e-01,-4.9704e-01
-1.7130e-01,8.6189e-01,-4.6841e-01
-8.7033e-02,8.2807e-01,-5.5298e-01
-9.7105e-02,9.2389e-01,-3.7014e-01
-2.0859e-01,8.7090e-01,-4.3241e-01
-2.4700e-01,8.8018e-01,-3.9533e-01
-1.0072e-01,9.5827e-01,-2.6753e-01
-1.0315e-01,9.8142e-01,-1.6178e-01
-1.0438e-01,9.9306e-01,-5.4139e-02
-1.0438e-01,9.9306e-01,5.4139e-02
-1.0315e-01,9.8142e-01,1.6178e-01
-1.7898e-01,9.5071e-01,2.2700e-01
-2.5099e-01,9.2633e-01,2.6753e-01
-1.0264e-01,9.7655e-01,1.8405e-01
-2.7177e-01,9.1736e-01,2.8082e-01
-2.7286e-01,8.8653e-01,3.7014e-01
-2.7175e-01,9.1768e-01,2.7988e-01
-2.7222e-01,8.8314e-01,3.7763e-01
-2.6448e-01,8.4208e-01,4.6841e-01
-2.6358e-01,8.3940e-01,4.7311e-01
-9.9502e-02,8.2039e-01,5.6119e-01
-2.6331e-01,8.3861e-01,4.7449e-01
-7.9668e-02,7.5799e-01,6.4739e-01
-8.6026e-02,8.1848e-01,5.6737e-01
-7.1884e-02,6.8393e-01,7.2600e-01
-6.3258e-02,6.0186e-01,7.9609e-01
-5.3890e-02,5.1273e-01,8.5686e-01
-4.3890e-02,4.1759e-01,9.0758e-01
-3.3376e-02,3.1755e-01,9.4765e-01
-2.2471e-02,2.1379e-01,9.7662e-01
2.2471e-02,2.1379e-01,-9.7662e-01
3.3376e-02,3.1755e-01,-9.4765e-01
4.3890e-02,4.1759e-01,-9.0758e-01
5.3890e-02,5.1273e-01,-8.5686e-01
6.3258e-02,6.0186e-01,-7.9609e-01
7.1884e-02,6.8393e-01,-7.2600e-01
-6.5899e-02,6.8393e-01,-7.2600e-01
7.9668e-02,7.5799e-01,-6.4739e-01
-6.4941e-02,6.8733e-01,-7.2239e-01
-4.4991e-02,7.5799e-01,-6.4739e-01
8.6517e-02,8.2315e-01,-5.6119e-01
-3.8888e-02,7.8933e-01,-6.0593e-01
-7.9281e-02,8.2315e-01,-5.6119e-01
-4.2124e-02,7.7271e-01,-6.2791e-01
9.2352e-02,8.7867e-01,-4.6841e-01
-8.1660e-02,8.2466e-01,-5.5867e-01
9.7105e-02,9.2389e-01,-3.7014e-01
1.0072e-01,9.5827e-01,-2.6753e-01
1.0315e-01,9.8142e-01,-1.6178e-01
1.0438e-01,9.9306e-01,-5.4139e-02
1.0438e-01,9.9306e-01,5.4139e-02
1.0315e-01,9.8142e-01,1.6178e-01
-9.6201e-02,9.7720e-01,1.8106e-01
7.3059e-02,9.5827e-01,2.6753e-01
1.0072e-01,9.5827e-01,2.6753e-01
9.0180e-02,9.5522e-01,2.7664e-01
9.7688e-02,9.2944e-01,3.5358e-01
8.6517e-02,8.2315e-01,5.6119e-01
1.1584e-02,8.4641e-01,5.2232e-01
-5.8377e-02,8.2315e-01,5.6119e-01
9.1763e-02,8.7307e-01,4.7778e-01
7.9668e-02,7.5799e-01,6.4739e-01
-7.2928e-02,8.1783e-01,5.6824e-01
-7.6689e-02,8.1645e-01,5.7006e-01
7.1884e-02,6.8393e-01,7.2600e-01
6.3258e-02,6.0186e-01,7.9609e-01
5.3890e-02,5.1273e-01,8.5686e-01
4.3890e-02,4.1759e-01,9.0758e-01
3.3376e-02,3.1755e-01,9.4765e-01
2.2471e-02,2.1379e-01,9.7662e-01
6.6430e-02,2.0445e-01,-9.7662e-01
9.8670e-02,3.0367e-01,-9.4765e-01
1.2975e-01,3.9934e-01,-9.0758e-01
1.5931e-01,4.9032e-01,-8.5686e-01
1.8701e-01,5.7555e-01,-7.9609e-01
2.1251e-01,6.5404e-01,-7.2600e-01
2.3552e-01,7.2486e-01,-6.4739e-01
2.5577e-01,7.8718e-01,-5.6119e-01
2.7302e-01,8.4027e-01,-4.6841e-01
2.8707e-01,8.8351e-01,-3.7014e-01
2.9775e-01,9.1639e-01,-2.6753e-01
3.0495e-01,9.3853e-01,-1.6178e-01
3.0856e-01,9.4966e-01,-5.4139e-02
3.0856e-01,9.4966e-01,5.4139e-02
3.0495e-01,9.3853e-01,1.6178e-01
2.9775e-01,9.1639e-01,2.6753e-01
2.8707e-01,8.8351e-01,3.7014e-01
9.9054e-02,9.2347e-01,3.7014e-01
9.9070e-02,9.2295e-01,3.7124e-01
1.0046e-01,8.7695e-01,4.6841e-01
2.7302e-01,8.4027e-01,4.6841e-01
2.5577e-01,7.8718e-01,5.6119e-01
9.9156e-02,8.7486e-01,4.7227e-01
1.0028e-01,8.7513e-01,4.7144e-01
2.3552e-01,7.2486e-01,6.4739e-01
2.1251e-01,6.5404e-01,7.2600e-01
1.8701e-01,5.7555e-01,7.9609e-01
1.5931e-01,4.9032e-01,8.5686e-01
1.2975e-01,3.9934e-01,9.0758e-01
9.8670e-02,3.0367e-01,9.4765e-01
6.6430e-02,2.0445e-01,9.7662e-01
1.0749e-01,1.8617e-01,-9.7662e-01
1.5965e-01,2.7652e-01,-9.4765e-01
2.0994e-01,3.6363e-01,-9.0758e-01
2.5778e-01,4.4648e-01,-8.5686e-01
3.0259e-01,5.2410e-01,-7.9609e-01
3.4385e-01,5.9557e-01,-7.2600e-01
3.8108e-01,6.6005e-01,-6.4739e-01
4.1384e-01,7.1680e-01,-5.6119e-01
4.4176e-01,7.6514e-01,-4.6841e-01
4.6449e-01,8.0452e-01,-3.7014e-01
4.8177e-01,8.3446e-01,-2.6753e-01
4.9341e-01,8.5462e-01,-1.6178e-01
4.9927e-01,8.6476e-01,-5.4139e-02
4.9927e-01,8.6476e-01,5.4139e-02
4.9341e-01,8.5462e-01,1.6178e-01
4.8177e-01,8.3446e-01,2.6753e-01
4.6449e-01,8.0452e-01,3.7014e-01
4.4176e-01,7.6514e-01,4.6841e-01
4.1384e-01,7.1680e-01,5.6119e-01
3.8108e-01,6.6005e-01,6.4739e-01
3.4385e-01,5.9557e-01,7.2600e-01
3.0259e-01,5.2410e-01,7.9609e-01
2.5778e-01,4.4648e-01,8.5686e-01
2.0994e-01,3.6363e-01,9.0758e-01
1.5965e-01,2.7652e-01,9.4765e-01
1.0749e-01,1.8617e-01,9.7662e-01
1.4384e-01,1.5975e-01,-9.7662e-01
2.1365e-01,2.3729e-01,-9.4765e-01
2.8096e-01,3.1204e-01,-9.0758e-01
3.4497e-01,3.8313e-01,-8.5686e-01
4.0494e-01,4.4973e-01,-7.9609e-01
4.6016e-01,5.1106e-01,-7.2600e-01
5.0999e-01,5.6640e-01,-6.4739e-01
5.5383e-01,6.1509e-01,-5.6119e-01
5.9118e-01,6.5658e-01,-4.6841e-01
6.2161e-01,6.9036e-01,-3.7014e-01
6.4474e-01,7.1606e-01,-2.6753e-01
6.6032e-01,7.3336e-01,-1.6178e-01
6.6815e-01,7.4205e-01,-5.4139e-02
6.6815e-01,7.4205e-01,5.4139e-02
6.6032e-01,7.3336e-01,1.6178e-01
6.4474e-01,7.1606e-01,2.6753e-01
6.2161e-01,6.9036e-01,3.7014e-01
5.9118e-01,6.5658e-01,4.6841e-01
5.5383e-01,6.1509e-01,5.6119e-01
5.0999e-01,5.6640e-01,6.4739e-01
4.6016e-01,5.1106e-01,7.2600e-01
4.0494e-01,4.4973e-01,7.9609e-01
3.4497e-01,3.8313e-01,8.5686e-01
2.8096e-01,3.1204e-01,9.0758e-01
2.1365e-01,2.3729e-01,9.4765e-01
1.4384e-01,1.5975e-01,9.7662e-01
1.7391e-01,1.2636e-01,-9.7662e-01
2.2244e-01,1.7893e-01,-9.5673e-01
2.3920e-01,2.0891e-01,-9.4765e-01
2.0613e-01,1.4976e-01,-9.6556e-01
2.6119e-01,2.4088e-01,-9.3254e-01
2.9751e-01,2.9366e-01,-9.0758e-01
3.1153e-01,3.1002e-01,-8.9619e-01
3.5995e-01,3.6649e-01,-8.5686e-01
3.7343e-01,3.7774e-01,-8.4490e-01
4.6398e-01,3.8416e-01,-7.9609e-01
3.7218e-01,3.7765e-01,-8.4557e-01
5.5636e-01,4.0422e-01,-7.2600e-01
5.2424e-01,3.8088e-01,-7.5972e-01
6.1660e-01,4.4799e-01,-6.4739e-01
6.6961e-01,4.8650e-01,-5.6119e-01
7.1478e-01,5.1932e-01,-4.6841e-01
7.5156e-01,5.4604e-01,-3.7014e-01
7.7953e-01,5.6636e-01,-2.6753e-01
7.9836e-01,5.8004e-01,-1.6178e-01
8.0783e-01,5.8692e-01,-5.4139e-02
8.0783e-01,5.8692e-01,5.4139e-02
7.9836e-01,5.8004e-01,1.6178e-01
7.7953e-01,5.6636e-01,2.6753e-01
7.5156e-01,5.4604e-01,3.7014e-01
7.1478e-01,5.1932e-01,4.6841e-01
6.6961e-01,4.8650e-01,5.6119e-01
6.1660e-01,4.4799e-01,6.4739e-01
5.5636e-01,4.0422e-01,7.2600e-01
4.8960e-01,3.5571e-01,7.9609e-01
4.1709e-01,3.0303e-01,8.5686e-01
3.3970e-01,2.4680e-01,9.0758e-01
2.5832e-01,1.8768e-01,9.4765e-01
1.7391e-01,1.2636e-01,9.7662e-01
1.7259e-01,8.2218e-02,-9.8045e-01
1.8418e-01,1.0858e-01,-9.7662e-01
1.6965e-01,7.5535e-02,-9.8142e-01
1.9397e-01,1.2696e-01,-9.7169e-01
5.7493e-01,3.7205e-01,-7.2600e-01
6.3198e-01,3.5330e-01,-6.8351e-01
6.8048e-01,3.3735e-01,-6.4739e-01
7.5613e-01,3.3665e-01,-5.6119e-01
7.1558e-01,3.1860e-01,-6.1958e-01
7.1298e-01,3.2160e-01,-6.2057e-01
8.0713e-01,3.5936e-01,-4.6841e-01
7.8323e-01,4.4699e-01,-4.1817e-01
7.6463e-01,5.2340e-01,-3.7014e-01
7.6148e-01,5.1935e-01,-3.8046e-01
8.0927e-01,3.6031e-01,-4.6333e-01
7.6775e-01,5.2664e-01,-3.5722e-01
7.8944e-01,5.4920e-01,-2.6753e-01
7.9130e-01,5.5044e-01,-2.5732e-01
8.0876e-01,5.6203e-01,-1.6178e-01
8.1017e-01,5.6201e-01,-1.5062e-01
8.8734e-01,4.4920e-01,-5.4139e-02
8.1047e-01,5.6200e-01,-1.4823e-01
9.1221e-01,4.0614e-01,5.4139e-02
9.1221e-01,4.0614e-01,-2.2030e-02
9.0151e-01,4.0138e-01,1.6178e-01
8.8025e-01,3.9191e-01,2.6753e-01
8.4866e-01,3.7785e-01,3.7014e-01
8.0713e-01,3.5936e-01,4.6841e-01
7.5613e-01,3.3665e-01,5.6119e-01
6.9627e-01,3.1000e-01,6.4739e-01
6.2824e-01,2.7971e-01,7.2600e-01
5.5285e-01,2.4615e-01,7.9609e-01
4.7098e-01,2.0969e-01,8.5686e-01
3.8359e-01,1.7078e-01,9.0758e-01
2.9170e-01,1.2987e-01,9.4765e-01
1.9639e-01,8.7436e-02,9.7662e-01
1.6004e-01,5.2519e-02,-9.8410e-01
1.6139e-01,4.4380e-02,-9.8430e-01
1.6300e-01,3.4646e-02,-9.8454e-01
8.0960e-01,1.7209e-01,-5.6119e-01
7.6522e-01,2.2609e-01,-5.9494e-01
7.9578e-01,1.6915e-01,-5.7978e-01
8.1245e-01,3.4297e-01,-4.6841e-01
8.1840e-01,3.0680e-01,-4.7764e-01
8.2893e-01,2.9227e-01,-4.6841e-01
8.6421e-01,1.8369e-01,-4.6841e-01
8.1044e-01,3.5393e-01,-4.6520e-01
8.9717e-01,1.9070e-01,-3.9556e-01
9.7671e-01,2.0761e-01,-5.4139e-02
9.6013e-01,2.5034e-01,-7.7877e-02
9.4616e-01,3.0164e-01,-5.4139e-02
9.7204e-01,2.0661e-01,-9.8109e-02
9.7671e-01,2.0761e-01,5.4139e-02
9.2736e-01,3.5949e-01,-2.8697e-02
9.1684e-01,3.9187e-01,-1.4456e-02
9.6526e-01,2.0517e-01,1.6178e-01
9.4249e-01,2.0033e-01,2.6753e-01
9.0868e-01,1.9315e-01,3.7014e-01
8.6421e-01,1.8369e-01,4.6841e-01
8.0960e-01,1.7209e-01,5.6119e-01
7.4551e-01,1.5846e-01,6.4739e-01
6.7267e-01,1.4298e-01,7.2600e-01
5.9344e-01,1.3214e-01,7.9322e-01
5.8886e-01,1.3532e-01,7.9609e-01
6.0006e-01,1.2755e-01,7.8905e-01
5.2659e-01,1.7100e-01,8.2895e-01
4.7422e-01,1.9974e-01,8.5686e-01
4.7541e-01,2.0032e-01,8.5596e-01
4.6278e-01,1.9303e-01,8.6376e-01
3.9019e-01,1.5047e-01,9.0758e-01
3.5196e-01,1.2446e-01,9.2536e-01
3.0405e-01,9.1845e-02,9.4765e-01
2.1027e-01,4.4695e-02,9.7662e-01
2.7255e-01,6.7542e-02,9.5811e-01
2.7176e-01,5.7764e-02,9.5917e-01
1.6779e-01,9.7106e-03,-9.8419e-01
1.6966e-01,2.4286e-17,-9.8405e-01
8.1903e-01,8.2391e-02,-5.6119e-01
8.8351e-01,1.0820e-16,-4.6841e-01
8.3794e-01,1.1102e-16,-5.4415e-01
9.2898e-01,1.1377e-16,-3.7014e-01
9.1181e-01,1.6331e-01,-3.7014e-01
9.6355e-01,1.1800e-16,-2.6753e-01
9.2420e-01,1.3851e-01,-3.4111e-01
9.4790e-01,1.4892e-01,-2.6753e-01
9.2334e-01,1.3813e-01,-3.4379e-01
9.8683e-01,1.2085e-16,-1.6178e-01
9.5285e-01,1.5353e-01,-2.4282e-01
9.6910e-01,1.6865e-01,-1.6178e-01
9.9853e-01,1.2229e-16,-5.4139e-02
9.7055e-01,1.7258e-01,-1.4468e-01
9.7321e-01,1.7981e-01,-1.1318e-01
9.9853e-01,1.2229e-16,5.4139e-02
9.8683e-01,1.2085e-16,1.6178e-01
9.6355e-01,1.1800e-16,2.6753e-01
9.2898e-01,1.1377e-16,3.7014e-01
8.8351e-01,1.0820e-16,4.6841e-01
8.2769e-01,1.0136e-16,5.6119e-01
7.6216e-01,9.3338e-17,6.4739e-01
6.8770e-01,8.4219e-17,7.2600e-01
6.4643e-01,8.7383e-02,7.5325e-01
